itag3	dPC1	dPC2	dPC3	dPC4	dPC5	dPC6	overall_distance	m82.PC1	m82.PC2	m82.PC3	m82.PC4	m82.PC5	m82.PC6	penn.PC1	penn.PC2	penn.PC3	penn.PC4	penn.PC5	penn.PC6	m82.inf	m82.veg	m82.leaf	m82.root	m82.seedling	m82.stem	penn.inf	penn.veg	penn.leaf	penn.root	penn.seed	penn.stem	cluster	distance
Solyc12g042380.1.1	-1.458388486	-0.683478554	-1.591430027	0.384122562	-0.604109534	2.00E-11	2.374697436	-1.558162508	1.326173928	-0.774954882	-0.693899831	-0.179316665	4.57E-10	-0.099774022	2.009652482	0.816475145	-1.078022393	0.424792869	4.37E-10	-1.318265339	-0.093253497	1.297071362	0.093253497	0.894385808	-0.873191832	-1.17390775	1.297335764	-0.784841181	0.173067542	1.010231469	-0.521885845	9	0.00334669
Solyc03g117680.2.1	-1.684834933	-0.768838184	-0.167672254	0.270413184	-0.370801114	1.01E-11	1.915335909	-1.670607212	1.145647631	0.453758411	1.220121377	0.612978161	2.88E-11	0.014227721	1.914485815	0.621430665	0.949708193	0.983779275	1.87E-11	-0.295819609	0.995029594	1.299813434	-0.941244211	0.098606537	-1.156385745	-0.648611074	1.960743821	0.111829495	-0.365309685	-0.410041483	-0.648611074	9	0.000878274
Solyc04g057930.2.1	-1.621738689	-0.398065856	1.473577693	-0.35571324	-0.153764491	-1.12E-11	2.260552907	-0.281523667	0.385012579	0.199678423	-2.409507888	-0.488225498	-2.26E-11	1.340215022	0.783078435	-1.27389927	-2.053794648	-0.334461007	-1.14E-11	-0.823426322	-0.642121444	-0.823426322	0.627012704	1.684624494	-0.02266311	-1.352057767	-0.372305762	-0.607446243	1.508818088	0.254735521	0.568256163	8	0.001454147
Solyc02g081270.2.1	-1.827799366	-0.775136747	1.648678954	0.934796579	0.3479683	-4.40E-10	2.766723039	0.055339191	-2.387742573	0.955535434	0.354467606	0.082908651	-4.28E-10	1.883138557	-1.612605826	-0.69314352	-0.580328973	-0.265059649	1.22E-11	1.802959502	-1.046778913	-0.465582263	-0.5218271	-0.146861519	0.378090294	0.603455247	-1.091800533	-0.73600611	0.854604251	-0.840651529	1.210398674	8	0.00290102
Solyc01g005330.2.1	1.397810477	-0.158048268	0.411255704	1.108440442	-0.518518048	8.43E-12	1.909315537	0.403199978	-1.476862925	2.055252132	0.123794789	-0.237173828	4.57E-12	-0.994610499	-1.318814657	1.643996428	-0.984645653	0.28134422	-3.86E-12	1.349514103	-0.209309067	-1.362545018	-0.82990638	0.391741873	0.660504489	1.157680868	-0.702375495	-0.935384715	-0.477401075	1.374620487	-0.41714007	2	0.00069468
Solyc10g080070.1.1	1.561833103	-0.714934468	0.261429031	0.617724306	-0.362972522	-4.44E-10	1.879396564	-0.293774552	-2.052776104	0.534796431	1.425243446	-0.477645435	3.63E-11	-1.855607655	-1.337841636	0.2733674	0.80751914	-0.114672913	4.80E-10	1.430193884	-0.953462589	0.619750683	-1.001135719	-0.619750683	0.524404424	0.933586252	-1.005400579	1.328565051	-0.969493416	0.287257308	-0.574514617	2	0.001417318
Solyc10g047000.1.1	1.692218984	0.093258103	-1.533653406	0.059020065	0.577318437	4.59E-10	2.358214341	0.064856494	-1.372287447	-1.89462229	-0.862292664	1.072078881	2.38E-11	-1.62736249	-1.46554555	-0.360968884	-0.921312729	0.494760444	-4.35E-10	0.577345042	-1.383171313	0.665789389	1.284899817	-0.616653641	-0.528209294	0.812803451	-1.522936992	0.684466064	0.145449039	0.812803451	-0.932585012	7	0.002127429
Solyc04g007710.2.1	-1.884933558	-0.869625297	0.505179481	2.221811756	-1.406412193	3.00E-11	3.388048364	-0.669974867	-0.659094544	-1.604954026	0.58411168	-0.219250361	4.86E-10	1.214958691	0.210530753	-2.110133507	-1.637700076	1.187161832	4.56E-10	-0.067873303	-1.050039918	1.838967248	0.11418685	-0.690710669	-0.144530209	-0.576142299	-0.396502425	-0.124615048	2.006787782	-0.619838484	-0.289689527	8	0.006835368
Solyc02g005180.2.1	1.331039113	-1.891928746	-0.270305249	1.825831738	-1.942012792	9.23E-10	3.539660951	1.975233222	0.0873165	0.433166648	1.174316119	-1.171565709	9.17E-10	0.644194109	1.979245246	0.703471897	-0.651515619	0.770447083	-6.04E-12	-0.269738804	0.539477607	-0.431582086	-0.431582086	-1.132902975	1.726328342	-0.989070706	1.648451188	-0.989070706	0.329690234	0.329690234	-0.329690244	2	0.007664305
Solyc09g015670.2.1	0.182715407	-1.041762054	-0.954855398	1.305620372	-0.312722697	4.76E-10	1.957764534	-0.602860703	0.097590033	0.445226944	2.040253101	1.268843278	4.92E-10	-0.78557611	1.139352087	1.400082342	0.734632729	1.581565975	1.62E-11	0.750995148	1.044862815	0.920191683	-0.825204155	-1.065641337	-0.825204155	0.243307115	1.708617381	-0.205034086	-0.642440135	0.139423178	-1.243873453	2	0.003225552
Solyc06g074530.1.1	-0.556632447	0.847724615	1.853566246	0.587322107	-0.681551465	4.39E-10	2.296441636	-1.732827099	0.447964157	0.796343145	-1.271342041	-0.854989347	-9.58E-12	-1.176194652	-0.399760458	-1.057223101	-1.858664148	-0.173437882	-4.49E-10	-0.674686982	-0.538329192	0.19246334	-0.502109154	1.945939295	-0.423277307	-0.447985984	-1.491241016	0.632089813	0.730278523	1.147580535	-0.57072187	1	0.002422668
Solyc09g090940.2.1	0.023798422	-0.778295216	0.426425057	1.774085173	-0.535016757	4.72E-10	2.054694447	1.920552985	-1.458730059	-0.670618892	0.100191824	-0.719653413	-4.29E-10	1.896754563	-0.680434843	-1.097043949	-1.673893349	-0.184636656	-9.01E-10	0.445403564	-0.945719896	-0.359983702	0.482012076	-1.128762456	1.507050415	-0.242820038	-0.930046562	-0.957535623	1.461501741	-0.29779816	0.966698644	2	0.003049558
Solyc03g116910.2.1	-1.712286853	0.277099162	1.16541151	-0.663998142	-2.031474884	-2.08E-11	2.989093163	0.32824258	-0.749867331	-0.021235686	-1.815095119	-1.468632493	-1.29E-11	2.040529433	-1.026966493	-1.186647196	-1.151096977	0.562842391	7.88E-12	-0.415950923	-1.44750921	-0.615607365	0.382674849	1.114748472	0.981644177	0.313972948	-0.737471343	-0.895187987	1.514371847	-0.886425951	0.690740486	8	0.005272455
Solyc10g081480.1.1	-0.410859447	-0.695588038	-1.989660889	-2.0590409	0.687508867	4.40E-10	3.053476138	-1.047632928	1.12043284	-1.601394829	-0.683575328	0.892893368	1.71E-11	-0.636773481	1.816020878	0.38826606	1.375465572	0.205384501	-4.23E-10	-1.00290267	-0.011681063	1.339984766	0.799318434	0.11847935	-1.243198817	-0.870788215	1.525265982	0.959530963	-0.804231154	-0.305053196	-0.504724379	4	0.002622959
Solyc02g032910.1.1	1.308472772	-1.29616978	1.434239752	2.180098969	1.656602185	-8.72E-10	3.598105484	-0.187316371	-2.04263115	0.952536095	0.628185357	1.225191158	-4.22E-10	-1.495789143	-0.74646137	-0.481703657	-1.551913612	-0.431411027	4.50E-10	2.041133914	-0.420798351	-0.399845737	-0.399845737	-0.420798351	-0.399845737	-0.121987514	-1.585837611	0.609937546	0.243975016	1.341862606	-0.487950044	2	0.009599445
Solyc12g005220.1.1	0.63375814	0.106376119	-1.518584975	-1.64335514	0.954474421	4.38E-10	2.516088854	-1.159659926	0.435598995	-1.695252614	-0.901250033	-0.010173416	1.49E-11	-1.793418066	0.329222876	-0.176667639	0.742105107	-0.964647837	-4.23E-10	-0.950759972	-0.862658662	1.494051385	0.657088938	0.392785008	-0.730506697	-0.587907626	-0.425726212	1.804268233	-0.952815808	0.466271566	-0.304090152	4	0.001932691
Solyc12g099240.1.1	0.17008292	-1.689401402	0.710420201	-1.581477355	0.695299166	-2.00E-11	2.524324407	-1.012872484	-2.196740212	-0.062558585	-0.241863398	0.455188168	-4.27E-10	-1.182955404	-0.50733881	-0.772978786	1.339613957	-0.240110998	-4.07E-10	1.455376633	-1.555747435	0.43912226	-0.087824452	0.213287955	-0.46421496	0.157673739	-0.58708307	1.949115794	-0.627340195	-0.58708307	-0.305283197	3	0.003566556
Solyc07g041310.2.1	1.216277486	0.654492163	-1.329894687	-0.670270052	-0.156951656	-4.54E-10	2.037205576	-0.281567601	-0.846421303	-2.078249489	-0.918143749	0.094539092	2.04E-11	-1.497845087	-1.500913466	-0.748354802	-0.247873697	0.251490748	4.74E-10	-0.181960557	-1.551389403	1.16130086	1.047908663	-0.245925384	-0.229934179	0.746966767	-1.540399777	1.220396408	0.005260329	0.277044012	-0.70926774	7	0.001738727
Solyc05g008810.2.1	-0.11947139	1.495259578	1.365754176	2.221553672	-0.493979364	1.42E-11	3.048717012	-1.440288443	1.626190967	1.507730335	0.03209219	0.067556009	1.07E-12	-1.320817053	0.130931389	0.141976159	-2.189461482	0.561535373	-1.31E-11	-0.711565162	1.178417575	0.070284374	-0.954738836	1.233824235	-0.816222186	-0.256355953	-0.632344685	-0.324717541	0.555437899	1.726130086	-1.068149806	6	0.005937729
Solyc07g005190.2.1	-1.58145442	-1.194324458	-0.285214714	-1.366496923	-0.409933266	-1.04E-11	2.4584783	-1.444110391	0.467671128	1.468731682	-1.385153064	-0.193983162	-1.48E-11	0.137344029	1.661995586	1.753946396	-0.018656141	0.215950104	-4.38E-12	-0.283296522	-0.038212089	-0.575816652	-0.473039309	1.99361692	-0.623252348	-0.617988436	1.679563663	-1.004705126	-0.583866375	0.655901837	-0.128905563	9	0.000806268
Solyc06g063180.1.1	2.459066831	-0.319050938	-1.741925565	-0.03555571	-0.337521155	7.21E-12	3.049310183	2.211031799	0.403950421	0.226503693	-0.168224361	0.953777743	6.88E-12	-0.248035032	0.723001359	1.968429258	-0.132668651	1.291298898	-3.27E-13	0.052270837	1.071552166	-1.437448027	0.757927142	-0.967010491	0.522708373	0.424965157	1.422709438	-1.237941978	-0.461918649	0.646686108	-0.794500076	7	0.003259568
Solyc06g083170.2.1	-1.314596315	-0.376377516	1.754477065	-1.050463241	1.692882963	-4.68E-10	2.986191391	-1.125826674	-1.611892265	0.903695388	-1.238823065	-0.079253911	-4.51E-10	0.188769641	-1.235514749	-0.850781677	-0.188359824	-1.772136874	1.66E-11	0.981027308	-1.358345503	-0.452781834	-0.226390917	1.358345503	-0.301854556	-0.184427778	-1.70595695	0.783818058	-0.046106945	-0.046106945	1.19878056	8	0.007483905
Solyc02g084870.2.1	-0.953930388	-0.175417826	2.041217188	-2.064923675	-0.225937885	-4.13E-11	3.069573247	-2.03261714	0.298783182	0.680613629	-1.303301041	-0.107559702	-5.89E-12	-1.078686752	0.474201008	-1.360603559	0.761622634	0.118378183	3.54E-11	-0.338326886	-0.489816536	0.267631716	-0.338326886	1.873422009	-0.974583417	-0.587518901	-0.195839634	1.986373429	-0.055954181	-0.50358763	-0.643473083	1	0.008570668
Solyc12g100030.1.1	-1.35278977	1.540164223	0.467708299	0.078466949	2.736705899	2.94E-12	3.452044798	0.395497592	1.701771843	1.130638835	0.79443646	0.962279618	1.28E-11	1.748287362	0.16160762	0.662930536	0.715969511	-1.774426281	9.86E-12	-0.407466704	2.03733352	-0.505258713	-0.407466704	-0.309674695	-0.407466704	-0.550481882	0.275240938	-0.550481882	-0.550481882	-0.550481882	1.92668659	8	0.010509988
Solyc03g079850.2.1	-0.811923875	0.218991275	-1.782696238	-1.824697745	0.437352606	-1.00E-11	2.721393503	0.110460682	2.000689705	-1.291726322	-0.754938255	0.959522644	-4.40E-10	0.922384557	1.78169843	0.490969916	1.06975949	0.522170038	-4.30E-10	-1.474326747	0.90219995	0.506112167	1.034229211	-0.154034138	-0.814180442	-0.746095653	1.916694006	-0.167228336	-0.244410645	-0.823277962	0.064318591	4	0.001920575
Solyc11g027870.1.1	0.167886215	0.077374123	-0.849381428	-1.820275107	-0.214201691	-2.01E-11	2.028522905	-1.306839969	0.471384887	-1.402733611	-0.570376402	-0.500864372	1.61E-11	-1.474726184	0.394010764	-0.553352183	1.249898705	-0.286662681	3.62E-11	-1.028495946	-0.850913912	1.635234562	0.258973799	0.480951342	-0.495749845	-0.400277104	-0.064750708	1.983726237	-0.753462785	-0.241343548	-0.523892092	4	0.001276297
Solyc01g110040.2.1	2.132767757	0.616037833	-2.187945617	-1.023280982	-0.359328459	-9.04E-10	3.300231484	-0.234784954	1.045641709	-1.837313942	-1.588240445	-0.105372283	-4.47E-10	-2.367552711	0.429603876	0.350631675	-0.564959463	0.253956176	4.57E-10	-1.519770724	-0.549704304	0.808388683	1.196415251	0.420362115	-0.35569102	-0.265105874	-0.265105874	0.946806693	-0.492339481	1.401273906	-1.325529371	7	0.005222893
Solyc07g005810.2.1	1.345991557	0.823760272	-1.716063139	-0.68908582	0.430190996	-4.50E-10	2.46881561	-0.1739233	-0.573128437	-2.056626213	-1.348148226	-0.174522104	-4.36E-10	-1.519914857	-1.396888709	-0.340563074	-0.659062406	-0.6047131	1.38E-11	-0.517633936	-1.56437292	0.953536198	1.168619551	0.047318338	-0.08746723	0.40799372	-1.753326859	0.945708521	-0.209227549	0.868294328	-0.259442161	7	0.001851828
Solyc10g086000.1.1	-2.119217879	-0.143375112	1.351382388	0.809048829	-1.021630768	4.52E-10	2.83481298	-0.553988857	1.12336155	2.306569463	0.91354916	-0.393027956	6.01E-12	1.565229022	1.266736662	0.955187075	0.104500331	0.628602812	-4.46E-10	-0.209407787	1.429435765	-0.460697132	-1.487705758	0.697418978	0.030955934	-0.395994904	1.667563315	-1.316785822	0.138392683	-0.437101641	0.34392637	8	0.002284625
Solyc01g106590.2.1	1.664475057	-0.724401392	-0.151948692	0.523391932	-0.303676664	6.53E-12	1.919500359	0.330759521	-1.354581178	2.184024223	0.513329819	0.039605646	9.51E-12	-1.333715536	-0.630179786	2.335972915	-0.010062113	0.34328231	2.98E-12	1.465246247	0.097683083	-1.269880081	-0.976830831	0.195366166	0.488415416	1.063131972	0.17396705	-0.715197872	-1.179110005	1.256428694	-0.599219839	2	0.000933931
Solyc03g025380.2.1	0.986865834	0.61479767	-1.983809309	0.200540669	0.643750957	1.50E-11	2.396249482	0.288962215	-0.067283057	-1.799769973	-2.094148149	1.518586553	4.51E-10	-0.697903619	-0.682080727	0.184039336	-2.294688818	0.874835596	4.36E-10	-0.264702219	-0.688225769	-0.105880887	1.905855974	0.052940444	-0.899987544	0.382983271	-0.899565358	-0.846125832	0.810499481	1.398334269	-0.846125832	7	0.003150834
Solyc12g049030.1.1	-1.025317828	-3.603970636	-0.506057541	0.056978012	0.063113576	1.90E-11	3.781957832	-0.630746255	-1.994989541	0.591362607	1.001378032	1.105828318	-4.14E-10	0.394571573	1.608981095	1.097420148	0.94440002	1.042714742	-4.33E-10	1.926686589	-0.550481882	0.27524094	-0.550481882	-0.550481882	-0.550481882	-0.303602647	2.038474916	-0.433718067	-0.433718067	-0.433718067	-0.433718067	3	0.006944104
Solyc03g005120.2.1	-1.42292546	0.803637382	2.563141912	1.396845503	-0.419103339	-4.70E-13	3.371508762	-0.043320947	2.124228168	1.087381769	-0.145461881	0.481927473	-1.78E-12	1.379604513	1.320590786	-1.475760143	-1.542307384	0.901030812	-1.31E-12	-1.014029644	1.754082334	-0.560550548	-0.258231151	0.544804746	-0.466075737	-1.219265211	0.46822298	-0.465080544	1.71262768	-0.351952844	-0.144552061	1	0.003862579
Solyc03g034200.2.1	-0.309090155	-2.132070878	2.350200218	2.766101791	-1.999506796	4.72E-10	4.67055142	0.33601043	-1.967394688	0.019825765	1.308950521	-0.793112036	-4.13E-10	0.645100585	0.16467619	-2.330374453	-1.45715127	1.20639476	-8.85E-10	1.107600825	-1.072438894	0.615333792	-0.676867171	-0.93179117	0.958162619	-0.571547606	-0.571547606	0.408248289	1.877942137	-0.571547606	-0.571547606	1	0.015430202
Solyc09g007700.2.1	0.875725284	1.378310062	0.482497689	0.771553351	0.238268973	-1.35E-09	1.884543472	-1.423099957	1.932349414	0.643235693	0.268296102	0.163973724	-4.39E-10	-2.298825241	0.554039352	0.160738004	-0.503257249	-0.074295249	9.06E-10	-1.065264842	1.178662792	0.725821974	-0.686771024	0.779892519	-0.932341418	-0.507138308	-0.332310875	1.128746958	-0.507138308	1.349362528	-1.131521997	5	0.005857097
Solyc12g010980.1.1	0.048722619	-1.346428112	-0.989979755	-1.420332213	-0.011620425	-8.00E-12	2.193805164	1.647020369	-1.882072244	0.153815544	-0.022753513	0.434781182	4.66E-10	1.59829775	-0.535644132	1.143795299	1.3975787	0.446401607	4.74E-10	1.342653607	-0.628476157	-1.038618064	0.430546977	-0.928430686	0.822324322	0.950337163	0.928236298	-0.917185868	-0.486219015	-1.248698827	0.773530248	4	0.001922561
Solyc01g098440.1.1	1.700691564	-1.426175404	0.51991011	-0.293302527	-0.749077256	4.41E-10	2.417390682	1.515016727	-0.854440467	-1.26659161	0.186107087	-1.305618571	9.20E-10	-0.185674837	0.571734937	-1.78650172	0.479409614	-0.556541315	4.79E-10	-0.307031721	-1.043907845	0.429844406	0.429844406	-1.043907845	1.535158597	-1.051667676	-0.387456513	1.771229771	0.276754652	-0.719562095	0.11070186	3	0.004340815
Solyc08g078450.2.1	-2.069522781	-2.255129124	2.664452965	2.24090179	0.535243771	-4.24E-10	4.666472783	-0.197900675	-2.03186308	0.972876732	0.62672435	1.230606467	-8.71E-10	1.871622106	0.223266044	-1.691576233	-1.61417744	0.695362696	-4.47E-10	2.041241452	-0.40824829	-0.40824829	-0.40824829	-0.40824829	-0.40824829	-0.650393607	-0.260157443	-0.650393607	1.886141461	-0.650393607	0.325196804	1	0.013853284
Solyc06g068960.1.1	2.840326219	-1.352095921	-1.147679771	0.415610212	0.413821899	-4.35E-10	3.399524331	2.291659416	0.692867148	0.131852876	0.117228924	0.527771443	9.09E-12	-0.548666803	2.044963069	1.279532647	-0.298381288	0.113949544	4.44E-10	-0.273352224	1.16994752	-1.191815698	0.601374893	-1.082474808	0.776320317	-1.072952076	1.485625952	-0.412673876	-0.495208651	0.990417301	-0.495208651	7	0.007382249
Solyc10g006650.2.1	0.66761527	1.352879566	0.556511824	0.899233288	0.209901411	-4.46E-10	1.854286328	-0.942627041	1.947041882	0.866774495	-0.92458869	0.165618298	-9.31E-12	-1.610242311	0.594162316	0.310262671	-1.823821978	-0.044283113	4.37E-10	-1.195219053	1.037891594	-0.237165274	-0.187853682	1.34785017	-0.765503755	-0.681254595	-0.461156957	0.035634856	0.129962415	1.87187801	-0.89506373	5	0.001423537
Solyc09g066130.2.1	0.458390165	1.128515754	0.928123401	1.333994987	-0.710982271	4.54E-10	2.151771552	2.453937388	-0.120344008	-0.22754528	0.392938346	-0.683034598	1.45E-11	1.995547223	-1.248859762	-1.155668681	-0.941056641	0.027947673	-4.39E-10	-0.245510785	0.245510785	-0.736532354	0.362420682	-1.250935902	1.625047574	0.300142483	-0.998834819	-0.703612705	1.274375459	-0.880745973	1.008675556	6	0.003281489
Solyc08g006040.2.1	1.819844761	0.549120014	-0.911899126	-1.34018665	0.654618264	-4.64E-10	2.58254779	1.081900505	-1.242962722	-1.954196943	-1.192537674	0.551185334	-4.33E-10	-0.737944256	-1.792082736	-1.042297817	0.147648976	-0.10343293	3.12E-11	0.23872406	-1.36379983	0.096907787	1.568251625	-0.753989854	0.213906213	0.789928072	-1.656995221	1.227647488	0.068767395	-0.329485517	-0.099862217	7	0.001320348
Solyc07g054430.2.1	0.570022373	2.34932288	0.84440455	1.140412147	-0.013814993	1.00E-13	2.803211241	0.02456933	0.327076764	1.19230723	1.862139769	1.335398178	3.37E-11	-0.545453043	-2.022246116	0.34790268	0.721727622	1.349213171	3.36E-11	0.797972559	1.554344653	0.011345581	-0.858482326	-0.949246978	-0.555933489	1.928063252	-0.625067798	0.207474935	-0.26826377	-0.56956495	-0.672641669	5	0.003300006
Solyc08g062410.1.1	2.957569274	-0.438345394	-0.063527056	-2.700960175	0.341361241	-4.00E-11	4.044145367	1.878914104	-0.604262586	-1.189793081	-1.715657048	-0.134198351	-4.52E-10	-1.07865517	-0.165917192	-1.126266025	0.985303127	-0.475559592	-4.12E-10	-0.304290312	-0.912870927	-0.912870927	1.52145155	-0.304290312	0.912870929	-0.296643193	-0.652615025	2.017173714	-0.385636151	-0.474629109	-0.207650235	7	0.007500963
Solyc04g082860.1.1	1.003326904	-0.066197762	-0.810952969	-1.351483583	-0.896179729	-1.72E-11	2.073243285	-0.041127193	-0.673381339	-1.837627687	-0.144463719	-0.89196495	2.53E-11	-1.044454097	-0.607183577	-1.026674718	1.207019864	0.004214779	4.25E-11	-0.476731301	-1.430193875	1.430193889	0.476731294	-0.476731301	0.476731294	0.22624666	-0.656115314	1.92309661	-0.384619322	-0.723989312	-0.384619322	7	0.002445835
Solyc03g121640.2.1	2.230246425	-0.164190538	0.25391559	1.779861079	-1.766661578	4.63E-10	3.369633417	0.360702516	-1.546543659	0.056878554	1.350310666	-1.479073585	4.82E-10	-1.869543909	-1.382353121	-0.197037036	-0.429550413	0.287587993	1.92E-11	0.597851547	-1.018873764	0.749419545	-0.867305766	-0.766260434	1.305168871	0.799414701	-1.404377177	0.984607295	-0.21914457	0.743856922	-0.904357171	2	0.005026711
Solyc03g121060.2.1	1.64344864	-0.252791914	-0.861252866	-1.604968254	1.318301231	-1.46E-11	2.796502264	-0.125812541	-0.933871246	-1.771958208	-1.783335211	1.168340493	9.33E-12	-1.769261181	-0.681079332	-0.910705342	-0.178366957	-0.149960738	2.39E-11	0.220527267	-1.3406154	0.26812308	1.572248356	0.058701503	-0.778984806	0.034791818	-1.269901342	1.626517472	-0.121771362	0.452293629	-0.721930215	7	0.001350267
Solyc03g096860.2.1	0.336124093	-0.106590206	-1.797864707	-0.685624418	0.391783776	4.41E-12	1.995052318	-0.955507339	-0.758367487	-0.481116147	-2.234661464	0.79944295	-6.19E-12	-1.291631432	-0.651777281	1.31674856	-1.549037046	0.407659174	-1.06E-11	0.238257373	-1.23893834	-0.238257373	0.953029492	1.23893834	-0.953029492	0.599621573	-0.58444128	-0.812145675	-0.174573369	1.738143547	-0.766604796	4	0.001471569
Solyc06g059700.2.1	0.959066083	1.188515941	-1.997165516	-1.389966667	0.413859518	-4.59E-10	2.902470504	1.006460712	-0.882257023	-1.395180809	-1.500641791	1.886234744	-4.39E-10	0.047394629	-2.070772964	0.601984707	-0.110675124	1.472375226	1.96E-11	0.597614301	-0.597614304	-0.597614304	1.792842916	-0.597614304	-0.597614304	1.947075375	-0.625845656	-0.695384062	0.139076812	-0.278153625	-0.486768844	7	0.003626876
Solyc01g067090.2.1	-0.640994807	-2.042440102	0.04116615	-0.621785737	1.264386956	-4.46E-10	2.563088458	1.391841956	-1.805259524	0.314768928	0.748730947	0.785161511	-4.21E-10	2.032836763	0.237180578	0.273602778	1.370516684	-0.479225445	2.45E-11	1.580909364	-0.24761231	-0.704742728	0.095235504	-1.276155751	0.552365922	-0.123109991	0.884153573	-0.391713608	-0.2574118	-1.466128078	1.354209904	3	0.004061241
