"gene" "PI1" "PI2" "PI3" "PI4" "PI5" "PI6" "PI7" "PI8" "PI9" "PI10" "PI11" "PI12" "salinas1" "salinas2" "salinas3" "salinas4" "salinas5" "salinas6" "salinas7" "salinas8" "salinas9" "salinas10" "salinas11" "salinas12" "PI1" "PI2" "PI3" "PI4" "PI5" "PI6" "PI7" "PI8" "PI9" "PI10" "PI11" "PI12" "salinas1" "salinas2" "salinas3" "salinas4" "salinas5" "salinas6" "salinas7" "salinas8" "salinas9" "salinas10" "salinas11" "salinas12" "PC1" "PC2" "PC3" "PC4" "PC5" "PC6" "PC7" "PC8" "PC9" "PC10" "PC11" "PC12" "PC13" "PC14" "PC15" "PC16" "PC17" "PC18" "PC19" "PC20" "PC21" "PC22" "PC23" "PC24"
"1750" "gene1750" 8.115373618 13.39740292 3.392519146 78.85756201 67.69283935 69.80297036 36.10847925 35.42705788 20.54884377 61.15953983 38.79758175 103.095506 5.75821351 2.704814766 9.805594945 40.30638627 88.74039132 97.25402501 6.884739583 6.882956214 10.77549705 3.529035887 14.80645101 4.853905924 -0.789687471098239 -0.631771204744376 -0.930886147233657 1.32528418578679 0.991493663898552 1.05458002551539 0.047219420611151 0.0268470386322418 -0.41796534083997 0.796168305370299 0.127615231077793 2.04992341062896 -0.860159235295512 -0.951446371692026 -0.739155104462097 0.17272379879551 1.62075007899129 1.87528127686257 -0.826479605511732 -0.826532922704407 -0.710158044735003 -0.926804720796785 -0.589645044368554 -0.887195222688184 -3.88285878419332 -2.34117250656846 -0.911810530985846 -0.9713616450549 -1.15083561847018 1.57598205349911 -0.230154608385727 -0.433751396677542 0.799803890988746 -0.38037281527238 -0.344239140750613 -0.0835134367861977 -0.700701924426582 -0.321634478313733 -0.324446430877311 0.266269435592061 0.23003575351275 -0.0696502989073841 -0.00783312962049832 0.0418200101788949 0.306442329527571 0.0742894545578116 0.135591746139061 -1.77635683940025e-15
"1751" "gene1751" 6.912634375 0 0 92.07530806 106.1842833 113.9504603 11.42153738 4.199663933 6.961738095 118.3317124 54.05533249 147.8728346 0.125552976 1.690583555 3.764815695 73.06227939 58.84799856 63.65685586 7.488855857 7.486892394 11.77419304 3.792614862 11.40764003 5.252591682 -0.661695412868722 -0.809163794367939 -0.809163794367939 1.15509410197856 1.45608322282373 1.62176037143271 -0.565506233402058 -0.719571663576247 -0.66064787502408 1.71522635286284 0.344007624987266 2.34543203743655 -0.806485351800502 -0.773098293558772 -0.728848353529294 0.749485991776275 0.446250369224569 0.548838523670636 -0.649402783933662 -0.649444670817162 -0.557982971417478 -0.728255309265396 -0.565802707886379 -0.6971093803775 -3.47232181188076 -3.50635990468455 -1.45192639540194 0.0664726866802348 -0.378786068698843 0.292869642658414 0.543241987116869 -0.207158518374197 0.382592862911744 -0.410349146867777 -0.270960067380523 -0.190837992507239 0.0457215384373753 -0.544677394776057 -0.131945177917294 0.306981358396518 -0.0713910559703917 -0.0655101463493933 0.0381758067619713 0.216958370177117 -0.328037878155427 -0.25460128055069 -0.164246981674067 -1.02695629777827e-15
"1752" "gene1752" 18.76314676 7.197613728 4.592587322 61.2281814 55.00567806 71.35852751 30.15171839 17.31935581 44.83004026 57.74403772 44.58736607 89.93051234 30.53579262 12.21927103 37.45094476 77.78700533 60.40183608 45.91092498 27.87801431 27.87421162 26.52394761 44.19782893 29.13910565 25.92912628 -0.930276364385744 -1.44853816487108 -1.56527171029003 0.972619528895243 0.693783631268074 1.42656932956433 -0.419944361391213 -0.994973918333418 0.237804269770142 0.816491958142532 0.226929823923786 2.25879645389581 -0.402733654248786 -1.22351324405212 -0.092859549113257 1.71463512645887 0.935590261659492 0.286239673443656 -0.52183105930745 -0.522001461221536 -0.582507989975286 0.209474318935496 -0.465320437044168 -0.609162461723361 -3.05221785737949 -3.14145021251357 -1.99911274813896 0.118475785232562 0.208550019351984 0.507392754079479 -1.21388916818194 -0.940941685815924 -0.130966746472213 -0.482207445199764 0.135100402881201 0.224887705105489 0.923001628813857 -0.0468887395523223 0.123432347295876 -0.259543624635346 -0.167872945719635 -0.600194560727128 0.522660929758157 0.257948053118444 -0.0910703761585052 -0.237325422801619 0.64052395891563 -5.55111512312578e-16
"1753" "gene1753" 28.11469508 0 0 689.633548 544.900483 901.0273198 25.08328174 11.74175679 23.01388507 258.7341531 274.5217366 538.516222 0 3.496890368 10.82772147 157.3674044 129.2872099 201.6086357 26.11219623 28.36348288 37.94168675 12.49043616 36.70743488 21.35042732 -0.544899196039074 -0.656786705521291 -0.656786705521291 2.08773461763528 1.51174323176043 2.92901433201424 -0.556963253211262 -0.610058262604135 -0.565198791205832 0.372892610792662 0.435722152195519 1.48633591145545 -0.656786705521291 -0.642870198403054 -0.613695831329052 -0.0305146829403904 -0.142264891130137 0.145551291543716 -0.552868502070313 -0.543909100032258 -0.50579090692087 -0.607078757762569 -0.510702835270621 -0.571818821913859 -2.45740275045299 -3.89713676956948 -0.417801232709404 0.452356043698799 -0.925158579531528 0.156220536998767 0.868699879734829 -0.912167523179683 0.572746358628467 -0.715742966981516 0.114213661577429 -0.250889345829748 -0.122707521348572 -0.185232033531301 0.101313002736952 -0.232654370595067 0.0829339885435712 -0.164546791525995 0.250239053096864 0.51141801593809 -0.29080438033822 0.232422255702248 0.115510825641085 -8.88178419700125e-16
"1754" "gene1754" 21.1826852 0 0 614.6138241 488.7978784 638.6303296 4.684485988 5.629815146 11.68795308 324.8233428 216.2341986 600.4124941 0 3.445150198 10.62646219 218.6575905 261.1909674 153.1446089 23.08843853 23.08195284 37.20980099 13.75888981 35.99939562 19.3506452 -0.612171372053735 -0.708887132806348 -0.708887132806348 2.09731250645865 1.52286291292058 2.20696690476184 -0.687498738380113 -0.683182560907127 -0.655522355720719 0.774189087818821 0.27839350800356 2.03247217003856 -0.708887132806348 -0.693157289344076 -0.660368903643658 0.289458214342594 0.483656818788696 -0.00966051375028773 -0.603470096394983 -0.603499708714499 -0.538994875227919 -0.646066886811967 -0.544521335876005 -0.620536087889158 -2.87038947943712 -3.84219298588882 -0.975205930424243 0.252417670678181 -0.856650461297854 -0.131022034941567 0.803344732891968 -0.700827921802747 0.441085311654182 -0.628813379791342 0.159142560496322 -0.167915037512829 -0.0703487430230936 -0.355372696604301 0.23768744632598 0.12607790065728 -0.0350590364922057 -0.241546521411355 0.149663210996461 0.178776562204396 -0.0370777824532779 0.234031807863073 0.120153159963131 -1.49880108324396e-15
"1755" "gene1755" 75.30719893 7.744243413 5.251375133 383.9026335 387.2520484 484.4598676 88.85264279 50.19976873 102.9003461 318.1888859 390.1341205 528.8749214 13.06428453 3.606021007 23.79206149 453.9255723 241.8982195 176.6641631 37.26163864 33.48105475 46.69067805 22.62461931 64.2566271 26.79575722 -0.50075625237051 -0.876716197411521 -0.890587979875322 1.21644989607354 1.2350880067377 1.77600937532396 -0.425381451339487 -0.640468732469725 -0.347211783894268 0.850780029397585 1.2511255477249 2.02316080701999 -0.847112365686605 -0.899743696081791 -0.787416717303091 1.60609863215102 0.426253977696528 0.0632533944438425 -0.712464083181491 -0.733501471209161 -0.659995372906063 -0.793913050899998 -0.562248120896498 -0.77070239104354 -3.74726950605281 -3.64341773521044 -0.852340352295195 0.295308425321235 0.265127215392976 -0.0793052101319835 0.056100475515878 -0.425133866379261 0.763840921674514 0.164062317260489 -0.185500210746549 -0.142237078825522 0.239827865489995 0.235770711745698 0.147776490221291 -0.255895273914773 0.053825058129929 0.0507325134701423 0.233766471521204 0.516313060410131 -0.231941395816214 0.236223706726332 0.136279255680191 -9.71445146547012e-16
"1756" "gene1756" 25.8518281 0.699263232 2.093392188 314.1717735 331.3581569 350.8354118 23.88005699 21.51655685 41.03865256 41.54118544 81.6091582 56.68272276 4.005259501 5.452818549 7.171444668 139.0625425 158.1336488 174.2782288 21.17293246 19.52375741 26.93945593 35.19220775 28.26630482 21.39223635 -0.504388258211585 -0.736563009305907 -0.723694280210033 2.1569948615647 2.31563650741861 2.49542440706782 -0.522589005096912 -0.544405669106952 -0.364203859228102 -0.359565149540123 0.0102886467318576 -0.219798780706347 -0.706046484851959 -0.692684560792623 -0.676820509015117 0.540621249763906 0.716660130153758 0.865685244001737 -0.547577548700022 -0.562800521337372 -0.494348736515141 -0.418170398055137 -0.482101046770886 -0.545553229258169 -2.15867020403475 -3.62597137883596 -0.347537521871163 0.295743129956049 -1.99815466139453 0.319361051833686 -0.321994085741333 -0.971976877098391 1.26798948959068 -0.642517610333359 -0.194314181017853 -0.634983410399088 0.0615340685340548 0.116955644224158 0.27775570846665 0.0761126902858682 -0.069677099963236 -0.249296626874332 0.0619154722008203 0.136741487731393 -0.136166785300316 -0.0174790004878639 0.0553262459521052 -1.97064586870965e-15
"1757" "gene1757" 16.6207767 0 0 337.983534 199.4401676 277.6506027 17.6053653 3.460785934 6.634262041 266.1878028 159.3681322 591.7518734 0 2.878198142 8.418480763 411.2077958 153.6424361 73.88507765 18.10707702 20.48625788 29.14168543 11.44039176 28.19547018 15.85019553 -0.587320663079395 -0.691396809723021 -0.691396809723021 1.42499188152959 0.55745963690543 1.04719852573422 -0.581155356284964 -0.669726025567117 -0.649854320974505 0.975420650074595 0.30653616275762 3.01404102054509 -0.691396809723021 -0.67337407966034 -0.638681882242735 1.88350830025797 0.270682941353085 -0.22874248766134 -0.57801373279251 -0.563115754163324 -0.508917110909963 -0.61975924957974 -0.514842131075563 -0.592145895997044 -3.23644195393871 -3.07131599968204 -1.65168947567904 0.202590984725657 0.182000607272978 -0.523904764624164 0.350771817510334 -0.140428216805341 0.0639852099325004 -0.15986017149433 0.426310281517721 -0.301968819138422 0.269784217962163 -0.340194673997093 -0.342433708690197 0.201274690070737 0.083967960687967 0.0534919940602641 0.051500652980405 0.212187897386829 0.0631200157288257 0.572420150492311 0.362951343644742 -9.99200722162641e-16
"1758" "gene1758" 67.1376289 27.97167282 17.20371104 356.7126907 363.5144898 352.6679817 87.31642985 84.27412729 94.12882636 125.6863801 141.9981913 167.9800094 36.54695222 33.8346533 51.32990157 166.1493731 245.0716371 395.9958702 92.19063838 92.17788381 105.342455 91.68516035 88.9725868 125.5212997 -0.65458865173 -0.99640278441487 -1.09037831533505 1.87262780110361 1.93198933067573 1.8373283002827 -0.478481643611615 -0.505032814960203 -0.419027626969847 -0.143614514641854 -0.0012559932142481 0.225495847115844 -0.921563511127265 -0.945234632573355 -0.792547868044958 0.209519284259372 0.898299743584401 2.21546498098681 -0.435942828580417 -0.436054141892249 -0.321162615325483 -0.440354300984226 -0.464027819216317 -0.145055225386512 -2.20285476973915 -3.53901539253047 -1.11110066069683 -0.0827450657908901 -1.96380219409109 1.7110544765656 -0.68119453926282 -0.578861378360386 1.16152483518923 -0.637891143601764 -0.668863810878978 -0.80071072180248 -0.30010298880572 0.19605176381638 -0.0788747750484312 0.135886880852879 0.129204245465062 -0.198211779349487 0.0291828508016531 -0.00390773503302487 0.117727685645989 0.0426412731704689 -0.192336079789613 -2.39391839684799e-15
"1759" "gene1759" 7.255844673 2.743107961 0 61.99817711 46.12994073 74.35350514 17.29173362 9.268110877 16.52592353 112.8887579 31.68422805 95.64612184 7.473122289 2.816472819 6.58855601 161.4966586 171.5948919 79.48777849 7.864882216 7.862806959 12.39504783 9.13620924 12.00742755 8.540813905 -0.649017825020752 -0.738118395683769 -0.792278986100098 0.431828094173053 0.118521777605998 0.675774694309154 -0.450866793982192 -0.609287151918212 -0.465987134563341 1.43662409250901 -0.166697885220628 1.09618129455109 -0.644727842951463 -0.736669862092826 -0.6621929345972 2.39635030024112 2.59573227334088 0.777147035444955 -0.636992839718108 -0.637033814096799 -0.547548148577134 -0.611891449903697 -0.555201417613796 -0.623647080135244 -3.60602983593754 -1.89341819567522 -2.38315662245635 -0.453665167600348 -0.718727865113459 -0.0512413516420955 -1.0460232273285 0.269683335240287 0.446120160529738 0.41521246793211 0.572572241275381 -0.0743811773781471 -0.0861078849572904 -0.248541194978489 -0.0101375170546479 0.0866280361817571 0.1499171975887 -0.390140219797756 -0.185027993790702 0.048943558454604 -0.0490019234205513 -0.388907587551738 -0.309227321373499 -6.10622663543836e-16
"1760" "gene1760" 152.4418909 56.37758066 51.42204257 333.7686981 783.294643 484.7599534 266.986147 191.0374725 206.7532231 82.3219275 254.4262289 49.67669217 37.94367173 33.15943165 42.19831154 106.2466191 162.5687185 101.666308 142.3524159 116.2318525 145.9366424 129.6897514 131.1359847 158.1332233 -0.140604135394302 -0.717495164401028 -0.747254452328874 0.948310240098248 3.64782980434325 1.85505178046237 0.547263748143827 0.0911723144517513 0.185549461517051 -0.561692651396538 0.47183819146365 -0.757735732897254 -0.828195555260816 -0.856926154334198 -0.80264534278428 -0.418018690470666 -0.0797899164596915 -0.445524643275079 -0.201194042305058 -0.358054781328894 -0.179669835150368 -0.277236617691502 -0.26855161267209 -0.106426212329507 -1.10015776469118 -3.43236089114786 1.7580438108915 -0.863468155372541 -0.579988095167357 -0.124359665540644 -0.795178113913246 -1.33370943795976 1.13134092101611 -0.163016234308583 -1.55627934977912 -0.19933291076054 0.45778944723542 -0.251122330311652 0.659035317529867 0.441793339847647 -0.487450295427045 0.209554938162866 0.295415436112356 0.307152113971802 -0.468290648172616 -0.114602569311678 -0.235307031870839 -1.19348975147204e-15
"1761" "gene1761" 22.14866991 0 0 653.83506 507.0630169 991.9902916 15.44369372 3.550811357 17.55768771 180.3543017 204.796619 419.4298629 0 3.273205931 9.957368904 160.4284447 153.1169473 170.8641377 21.58136738 21.57531168 34.77269188 14.47236626 47.93064314 21.54929006 -0.523429173342038 -0.611923859001647 -0.611923859001647 2.00046453014528 1.41403898538203 3.35155879658173 -0.550218807333618 -0.59773664432234 -0.541772375363141 0.108679107278231 0.206338027432138 1.06390200433069 -0.611923859001647 -0.59884581272889 -0.572139337640461 0.0290656379873639 -0.000147342599877715 0.0707612962561356 -0.525695822277177 -0.525720017737678 -0.472990078780844 -0.554099731948709 -0.420417677575278 -0.525823986738598 -2.13631686403024 -3.77429938527397 -0.349193534129241 0.481359706817679 -1.19494252968322 0.0581666350210793 0.672928628678835 -0.972467049365077 0.628485770559671 -0.731555694917658 0.400637385520183 -0.206208989700956 -0.173143923589195 -0.236981962657357 0.125323046479046 -0.2932022715459 0.0708493171771755 -0.228702457410602 0.283164050937042 0.713918731094815 -0.413797857455005 0.185713659551418 0.0968382272624552 -1.346145417358e-15
"1762" "gene1762" 16.72715247 1.934576712 0.422026153 171.7813968 118.6197387 200.3171487 17.29078365 19.35771918 25.2379274 51.32367065 45.6579181 58.79447883 5.593935068 1.733277756 3.933380492 72.49195881 72.76658039 137.4629286 7.878277103 9.772714443 12.41715346 10.36919106 12.02878364 5.50986638 -0.494628859238532 -0.753642970895225 -0.780127333441981 2.22033018580913 1.28948353190427 2.7199836977972 -0.484759825489574 -0.448568327882062 -0.345607428213456 0.111147076569073 0.0119412392887571 0.24195896327202 -0.689568568349053 -0.757167662681074 -0.718644442314241 0.481798235823072 0.486606787474193 1.61942283203511 -0.649570340008355 -0.616399240347499 -0.570095808543331 -0.605955091633731 -0.576896061965536 -0.691040588969174 -2.67825213576684 -3.34866687749279 -0.582427328574446 0.389623511893694 -1.87310385815849 1.17047248796436 -0.176582619961892 -0.847789966332095 0.988082062306346 -0.685448946429331 0.23877926382242 -0.676461321430424 -0.305924084878929 0.130513955027494 -0.277283758114407 -0.291834408362325 0.278877610845324 -0.270350047299456 -0.0636564045072496 0.1707540407781 -0.160178654562577 -0.058407995074319 0.00874182447841743 -2.3037127760972e-15
"1763" "gene1763" 284.8522994 20.75812123 0 6258.969861 6740.644369 4736.820072 418.2284464 192.6368842 247.1342182 1218.577766 1826.018863 1549.319578 13.80918174 50.73489566 106.9802081 4593.955048 4161.509311 1170.781893 213.3393015 220.8681311 339.1806934 149.3118857 389.7477798 200.3290342 -0.555218086555565 -0.679709037007563 -0.689494176003914 2.26091204743327 2.48796785655762 1.54338818804347 -0.492346108753135 -0.598687369991203 -0.572997955124993 -0.115070667919764 0.171270061107803 0.0408372086393001 -0.682984686958418 -0.665578331188393 -0.639064939440628 1.47604326303471 1.27219332892753 -0.137601091341756 -0.58892848918516 -0.585379485722874 -0.529608308057393 -0.619110274725303 -0.505771566592112 -0.595061379175522 -2.5721505223844 -3.55101956958942 -0.660459044058412 0.0733571198023849 -1.55745545538419 -0.952388610548414 -0.353726323444108 -0.95802230478998 1.27537983263246 -0.268895939448818 -0.214658029023884 -0.546927548815518 0.324108852751605 0.005614889797806 0.570495436864601 0.26647437331675 -0.164598752142834 0.0247508663215863 -0.0240671962402122 -0.160924341769469 0.234245288926045 0.189540795809272 0.0247001548859385 -2.02615701994091e-15
"1764" "gene1764" 15.385954 0 0 298.4824369 207.6588231 220.8155948 13.06291293 9.404178712 10.14546534 157.5689018 141.5457638 346.8468069 0.292326503 2.248949932 7.401284265 133.4057583 61.7849185 71.12503303 12.52506173 12.52161639 20.04833595 8.82929594 24.81276684 8.592809007 -0.574559328550025 -0.724472507209515 -0.724472507209515 2.18379375237437 1.29885306932671 1.4270461905621 -0.597193899728402 -0.632842808888707 -0.625620076083107 0.810801478837958 0.654679892248029 2.65503241853467 -0.721624221346243 -0.702559843688477 -0.652358028618937 0.575367676781199 -0.12247060823383 -0.0314651198360358 -0.602434457644916 -0.602468027345629 -0.529131368850605 -0.638444184253998 -0.482709094403186 -0.640748396773901 -3.05005396915471 -3.76017993005613 -0.958860967273378 0.33603864686779 -0.113517907224259 -0.0901222966866306 0.912745702086373 -0.565362212056045 0.368845771224386 -0.561615838003964 -0.0778323961060806 -0.259445012692401 0.0483570878710688 -0.174200098676755 -0.0331325981494676 0.0828203463106548 0.0317967135735835 0.0550748781523129 0.103131076282667 -0.0428533057247093 0.218584161301653 0.514831797277688 0.363624234855534 -1.74860126378462e-15
