gene	PI1	PI2	PI3	PI4	PI5	PI6	PI7	PI8	PI9	PI10	PI11	PI12	salinas1	salinas2	salinas3	salinas4	salinas5	salinas6	salinas7	salinas8	salinas9	salinas10	salinas11	salinas12
gene425	25.78684685	81.2193342	64.66489915	35.86516331	18.95264809	28.91146675	56.60605998	73.77049788	48.27312756	51.13577898	34.37231061	58.4301187	67.61308621	78.53892252	61.54608917	51.58567751	122.2271689	57.74672934	122.0867527	75.39790855	57.11225488	61.66124689	79.19814055	71.15752987
gene426	12.85087362	0	0	127.3897799	116.0127389	64.94688799	4.332412974	7.357558942	9.285284444	298.6980601	175.0449342	449.1234352	0	2.167116811	5.639154349	91.33294446	50.21621788	19.8182405	11.79321118	11.7899794	18.85082069	14.87982308	18.24585163	15.74801936
gene427	188.4676514	269.9761289	164.0415468	101.5074279	139.4178482	94.72194571	270.2781099	242.6206321	268.9597662	201.3990877	184.3970698	226.0026577	291.8621826	208.7875863	225.5300891	248.3589943	310.4770315	217.9391737	210.5785117	239.7144357	230.7211226	230.3777831	188.4693264	208.9446431
gene428	56.62455485	92.1684727	65.64321702	92.75371793	124.8601876	95.14809465	90.52590058	75.09482134	84.92574194	216.1636089	201.6198951	324.3725216	57.17994835	54.18100076	59.91995543	121.668418	120.0276783	132.5587236	79.71201507	88.9460297	95.06743875	101.8876748	103.8275626	117.3606634
gene429	24.30445489	0.222799692	0	379.5641785	149.2308197	227.8258376	13.36249436	4.630866142	8.771011474	642.2932251	632.405662	1143.618049	0.378928427	5.761091719	18.19116915	84.28488298	10.50148664	21.61782098	28.71342295	26.43898943	42.36929132	26.18987481	41.00443759	24.78417231
gene430	24.77913465	46.59788638	26.52291437	32.8662293	29.88231972	29.69657042	42.94709507	42.5065638	30.11963062	79.41308091	37.91365509	119.9948963	33.30840578	26.80157661	27.69226298	25.83761605	72.50077366	61.62358605	40.42255518	49.35067183	38.71430787	42.36628894	25.35259223	38.4287514
gene431	341.098515	141.9171602	194.3630264	169.5576595	124.4744727	149.3153671	142.9064027	131.9041997	313.2410088	255.8270855	327.7464132	330.7970999	179.8297778	126.2645531	173.4672432	435.083592	127.4151151	299.5361681	87.92006107	117.0794556	198.0462053	93.40055356	178.1317118	112.066666
gene432	28.35924264	87.7386725	63.99800569	29.70788416	21.81721451	28.80286793	35.88592554	64.71432634	33.70875834	52.96093319	37.08132509	54.08223572	91.90880458	95.90547915	80.19656128	36.93209805	61.75884945	87.91997134	96.19565358	104.7581283	72.9071373	80.32794623	65.98089886	74.47065609
gene433	492.47583	1176.218642	698.5908607	898.1998165	1079.026761	664.3010964	1460.590535	1280.676607	1158.995471	2671.862146	1192.916976	2812.661596	687.4321323	590.1529919	679.345743	1622.156352	3317.281971	917.8604136	771.6283275	865.1364915	789.4029251	729.0196949	640.2522377	542.6287836
gene434	49.33210815	165.1278571	107.0744894	44.59771489	64.94222418	35.74763349	196.5119374	177.6002756	103.7177826	85.61880749	93.97254811	99.76501348	87.35703009	52.9016302	41.70306782	106.8500931	379.8574741	79.07997498	102.0682713	72.13216407	83.7041645	77.23082557	103.1132274	76.58750301
gene435	302.0458962	136.4205173	219.1957387	175.9042547	231.3269872	179.487182	210.3726418	198.6454654	317.4554571	288.7620616	478.7438206	591.1175835	191.4545895	181.2259762	196.9377568	373.2798828	200.0163469	316.7459392	177.9149185	161.8372851	275.7213694	189.4891918	253.3311873	259.9028767
gene436	45.28812093	58.72269744	73.57831828	35.65954539	14.30105279	44.04805411	48.72321333	53.64673212	104.0338887	58.39022214	58.11899595	80.7120001	85.13577184	46.68074568	76.82372308	57.30576106	53.18900898	83.2532836	64.95379779	54.76953515	62.47973319	40.24051816	65.75537558	48.59416392
gene437	59.37050274	63.20436065	47.58375995	66.1621635	54.87042206	59.77751131	79.92689198	86.03871527	72.81038416	135.7220475	96.44816398	182.1995942	87.74449903	82.51571992	88.24414578	92.09055821	113.3025281	86.37206191	104.5342129	119.5892277	112.6676069	135.9274473	96.34832996	121.8335168
gene438	73.37778783	142.1814265	75.24494863	75.81188893	92.34938489	98.24429259	137.9972436	85.14477893	81.10324398	265.6775126	154.6800584	229.7640098	47.68740584	37.5213042	32.92723145	196.0325603	286.4856911	92.51204342	53.24843897	44.65245085	45.3485295	35.42417636	63.7312206	35.48715132
gene439	626.1940191	1195.679788	853.6863264	507.4822144	567.4471223	461.5636483	1071.220952	1335.457589	956.4370505	1024.399469	690.059265	1237.520902	1564.730172	1326.004007	1534.659275	1005.157388	2510.302121	1581.780736	1455.63241	1575.240059	1383.367054	1628.520055	1233.307081	1487.768073
gene440	29.10103455	37.37247473	17.22073243	31.94455825	28.85185217	40.41450279	62.69634127	51.5709582	55.41802841	102.0685514	47.28911502	126.1560468	39.02937527	21.67903727	30.14187043	54.76908745	78.4806733	38.9572046	20.71459427	22.12700746	42.4355952	24.51772544	22.46718933	16.69153413
gene441	51.19297985	0.243627106	0	454.6538919	314.8237753	337.5900463	28.03488743	15.21798609	47.65527058	1001.26932	689.6904376	1946.145618	7.040793154	7.53432424	29.56406182	498.2532963	162.238603	76.65283616	39.00289575	49.18676244	62.79777911	37.81862648	72.61921624	43.79717129
gene442	66.33437336	89.0600618	61.00506692	86.29290242	63.09966614	53.75349275	73.8927009	80.05700251	104.7396323	155.661134	128.6626648	222.5155888	89.34745456	81.73417566	80.26152375	116.4008469	97.01073499	108.1696126	101.6705352	111.8324994	113.2268568	133.7572999	93.62636031	133.8908791
gene443	15.29143112	6.939350427	2.197067103	55.53430202	26.61025196	50.86567949	17.19586889	12.34079119	24.05074528	146.7556039	44.23445396	347.6914559	10.05887188	5.120104036	9.784907665	95.2956053	110.3094777	40.19911863	11.22254412	11.21974409	17.31780772	12.3079597	14.20062317	8.032990296
gene444	53.95876408	95.57692739	67.21991536	83.78362498	111.8230113	64.63938507	109.6871065	97.05149124	122.8267775	238.9187413	178.2838248	383.3017125	3.904436155	5.529807839	11.46616275	11.87579521	9.62071318	19.48511952	12.66248896	20.26487147	23.27714112	8.893849027	27.32702971	17.82295274
gene445	42.16343756	66.61469191	44.12863653	76.93022387	137.2042247	100.6064684	66.5872537	65.15139179	78.51643009	282.285372	201.8452117	360.9924487	41.2177337	50.56504854	37.3664605	425.3234643	290.0283302	183.2794868	84.72873114	76.51807438	95.12678421	98.76274362	130.1080942	87.66483836
gene446	13.30019165	0	0	135.9635744	52.42997161	92.96174657	5.277236906	6.356664609	7.328837853	325.9719388	159.0022912	635.8402273	2.136220926	2.21960368	5.844860593	23.54826324	4.93912554	8.935928034	12.2628062	14.39777576	19.61937519	11.33502686	21.88573739	11.70813036
gene447	20.86168598	56.47942659	50.04427949	22.17001586	18.43794244	29.78768142	46.89044996	66.64327379	47.63941822	62.8473859	41.31113342	49.48150015	74.93581279	50.474463	52.3471005	36.20452728	65.30467038	37.17543417	55.83852993	58.33614013	49.46794533	30.09800926	54.39667362	43.27417217
gene448	12.11391599	2.059634723	0	40.2935244	62.01035776	35.73980374	11.30956623	6.273564487	6.745587761	93.87664087	136.2724634	184.5982403	1.679488861	1.883592019	4.525692843	202.5805597	180.5952804	78.61908807	11.22254412	9.240061676	14.66501106	15.93260028	21.10461684	12.38794375
gene449	6.781431934	0	0	42.98817437	11.94655903	23.46687751	0.697406059	1.148914288	3.175008683	108.4657155	33.93446527	194.7723583	11.34822476	5.947968466	10.04747323	172.0302046	91.69074477	43.03995315	7.345090079	7.343169418	16.08030585	7.634894416	11.17818291	5.157665015
gene450	28.34237213	67.71357772	62.30468817	23.55619695	17.10337165	35.91891281	56.61979504	65.71929333	66.83646302	61.18545489	44.9014254	68.18747378	57.00699831	57.99918672	65.85640401	85.45473766	132.9465295	56.88924681	63.81685935	65.07459986	65.60847229	61.54136496	38.86982437	49.86109547
gene451	20.84456004	9.170662686	8.881686005	36.54151912	18.7133952	35.74252015	15.40317113	8.224446864	20.57011673	90.71827731	62.98931635	149.7545976	21.98645831	19.4046371	21.35873863	65.6309838	38.65775979	33.05622247	20.4205695	10.22830573	27.02364995	17.97730281	23.27982154	15.60263536
gene452	7.569049681	0	0	32.14782269	48.89958224	54.38864322	3.556477465	3.204479358	4.021689585	92.66746884	134.2176651	320.5114657	0.024335481	1.769502178	4.076279214	47.5035173	68.63311731	65.10755953	8.207975909	8.20579884	12.96103231	4.107157344	12.55423357	5.727843395
gene453	7.145708925	0	0	31.6955518	37.53226413	30.8802599	1.641382318	3.192429473	5.97602725	121.3485962	56.42360725	271.2776642	0.989852036	1.718569212	3.875326556	78.31314365	90.20251613	66.33164407	7.744223287	7.742183878	12.19589146	6.567306363	11.8150257	5.421279088
gene454	60.67702361	316.2699996	269.7052101	30.34372732	77.52101081	34.11706993	285.7648606	231.8221302	181.0993654	165.136767	166.533886	165.4853478	23.2433587	34.15722168	29.65077317	0	37.79858553	9.890946503	46.82850778	36.71938684	36.18888924	27.37043654	35.17303509	22.14568126
gene455	11.89238286	10.40908349	0	34.12555796	39.0606607	30.82132237	5.458270826	15.36258118	3.927751227	114.2014247	79.82697211	158.3100526	16.73100895	21.84404429	19.29537103	286.6493828	103.3682519	30.111275	14.43346151	20.59203489	28.71924281	48.95673675	28.03612501	27.686824
gene456	116.259907	141.6407476	99.71142007	105.8356402	126.6095541	78.65274303	190.3816123	162.0641019	200.0102071	326.7934723	228.8312166	495.9052035	148.1797991	93.07129646	127.9582121	475.832196	305.5553226	143.280451	118.6424745	134.6895063	161.1452561	111.2215464	117.0875472	112.4999153
gene457	16.18645771	6.396906354	9.8038847	46.63784834	26.52472441	61.78136946	25.75257668	20.55005005	23.44255957	198.7433192	60.97273879	318.2279651	44.48888971	18.31409687	38.24531852	311.1034369	241.5810361	126.0445061	50.51737667	40.77742045	48.55865161	40.67360764	57.36457277	32.96647256
gene458	66.99093063	141.9833218	153.3638631	56.55285122	96.81027039	49.61882381	228.5711277	246.2335605	192.4618497	234.3752652	162.1062469	334.6591559	127.4902333	83.79153965	67.00920853	201.3063541	174.3502457	84.87382094	113.542664	112.2162592	148.9798198	77.54891361	111.7026788	105.1585792
gene459	21.29212912	11.06675657	3.567586296	83.2542167	47.57535212	32.28693302	11.30295143	14.36371558	22.10047451	219.9669424	180.6965105	351.7305759	5.354684688	5.132814206	11.08093431	37.91906538	3.705529734	10.83755965	9.348044346	9.345530181	14.83855686	7.330613778	19.22917095	12.46901659
gene460	7.524383481	0	0	62.35502302	21.19856229	54.336768	0.657051369	3.203208727	4.027348923	192.6322278	136.1148405	340.2982248	4.614754721	4.989178811	5.422360649	37.48596488	1.68367803	5.914821871	8.159050585	8.156888024	12.8803509	4.085732159	14.95402675	7.278626684
gene461	22.49927365	21.35925755	18.78168278	26.00729238	30.74518024	22.85623936	28.11176282	34.47098773	23.27019702	100.296089	56.06777466	177.9985649	26.49726131	19.61559256	18.72019321	65.84471712	98.40319143	60.49100772	34.4210408	26.36251721	28.32782035	14.0722805	24.32127742	23.04311721
gene462	51.12163555	82.96903018	108.1673345	25.34025889	12.87517739	29.31001668	62.34611461	78.89732232	83.96151469	61.28562912	41.09624187	57.54776587	128.1436538	109.7309589	146.744753	90.47221965	90.12190384	86.62696245	86.7129493	90.47914112	128.8665287	82.20504163	108.9597099	81.86385716
gene463	37.57418415	18.28700452	0	240.2526475	126.1154884	196.4838207	39.50755191	50.29977091	38.73029576	852.4443331	460.70167	1421.083208	17.2091708	20.19955977	27.85432678	107.5625195	59.04685188	52.45155366	57.65302796	38.6503502	78.21124765	45.55197304	55.79934286	44.9818816
gene464	19.33593614	43.04625953	27.8631222	9.931001945	9.291574647	9.510193418	42.06461909	56.52842061	35.19342629	27.92597732	21.61338785	33.91632041	47.1452661	54.30102449	60.07001862	25.08965533	66.33967938	36.87015323	64.60195152	49.8222414	46.13649072	45.88852724	38.19513572	35.97711215
gene465	36.31285937	38.76078069	28.9327242	20.28103161	16.38416156	28.00663675	33.00582699	31.46943	68.99412998	70.75769326	53.7879897	105.0642451	56.29873223	29.00188524	59.53905801	87.15563458	64.66802646	114.1400054	32.45029555	35.11690969	49.76800725	35.09698483	36.72636286	42.86055346
gene466	21.30252018	7.173507804	0	100.8520129	99.03662774	94.20382227	30.66011764	16.51114851	16.71494283	553.4884705	367.650563	433.8936307	0	2.347443402	6.345443399	6.200033608	0	1.665882261	13.40377436	13.40007323	21.48433617	6.398595519	20.79149785	12.52109302
gene467	71.21249898	129.2747482	163.3039328	52.01408787	51.43187321	48.91114642	113.9614104	126.5448384	154.5559761	232.0511949	142.8650084	223.4707854	143.2118055	116.5847907	115.0980528	219.6508626	199.1854718	171.2803239	141.6445788	156.8489657	153.7931349	118.6980967	142.4138101	108.90953
gene468	474.8312441	0	0	1405.756973	324.0443011	1443.559029	131.7009096	124.6025829	307.0880211	6469.029056	3773.33476	13253.43138	303.8814755	169.6721766	359.0186258	2164.249903	218.8260151	531.9756344	370.4483591	417.5601359	751.2913596	377.8370477	768.974675	337.9708739
gene469	47.06439117	69.60293103	55.75724346	43.37535532	25.80102502	34.854197	48.45770659	65.85846846	68.18398415	143.0215331	137.174674	175.4035996	90.03587089	97.6372007	78.31247923	116.9882016	74.30165259	79.5842215	76.7859952	88.26312159	90.09483797	80.69222067	72.29259762	75.84995994
gene470	120.1086004	348.6121395	303.2420502	152.6382856	95.73512943	155.4988817	363.1496847	652.3885873	329.1202121	788.0311587	377.5029308	860.9695054	447.5824186	444.30551	400.6235791	589.8077747	924.5757854	566.3378434	500.0647207	505.0728949	454.4062896	437.1464257	546.6423098	416.8246813
gene471	27.11580876	88.37263921	41.2803284	18.18880811	6.589540564	14.81835941	77.25734983	126.0927332	87.09245112	67.47098604	69.01655878	80.9122123	94.44027207	98.24878595	67.98043498	111.6893389	69.95160168	77.77003965	82.46644874	53.05268309	83.61686585	68.10993392	93.60566073	61.94016566
gene472	138.49628	110.2544436	143.3270131	93.53378761	103.7232998	122.4755538	192.0377919	201.9703301	209.2610559	131.055049	125.0767233	116.5923337	172.2111973	152.5724445	181.7962267	76.7095897	109.7910542	145.8168876	157.2173742	245.2998596	225.8101554	168.8620393	164.6988946	174.9355651
gene473	27.32948549	27.97494859	23.00554283	66.39824383	33.43482416	42.2082885	53.73001257	52.60787188	64.07210215	77.96024671	63.34743017	86.97953514	44.65236698	34.18839837	53.02372184	137.2756483	64.18379807	21.98764236	41.94699694	35.35456859	50.17340853	31.80749332	58.05672737	33.44157202
gene474	18.12135132	15.24268584	8.911431165	31.84458376	37.85470497	29.94513399	31.18392346	35.41979077	35.17332848	68.69771955	32.8159055	89.91991837	15.28184808	16.29511303	30.3604902	49.74528032	45.44074219	34.00717292	38.71627442	27.08543948	30.08508176	51.48391346	36.99484442	48.92147356
gene475	22.18935002	2.727216889	0	213.2265238	124.7277538	193.2440292	20.78632813	18.55836299	21.39363148	435.5186318	313.9559491	499.4854611	0	2.441446882	6.713171635	29.69884857	5.448571914	5.666934613	14.24045872	14.23651465	22.84992349	8.2397008	25.18451379	17.61867632
gene476	69.07027369	49.58969152	52.03126864	81.91625008	72.89235361	97.26145414	108.5448173	125.2789033	140.0962925	88.36128491	117.1910141	69.78998829	116.6653051	127.7443613	100.8103904	86.4692042	110.4812228	135.9203261	121.6693761	115.3897968	126.8616903	108.7570915	150.089735	106.1077054
gene477	37.89961136	10.99972365	0	668.0153139	487.164084	495.386563	50.50052496	35.04953631	38.19455526	700.1138138	642.3939246	621.0813627	0	4.717765507	11.2133744	35.4090415	17.25245039	4.957470776	24.4088873	24.40202565	39.34268091	15.80643043	41.88941037	18.49003952
gene478	16.86283201	20.45635385	28.46768037	36.60012815	35.90609546	32.34029977	58.86464161	56.53842622	52.74032085	77.83518278	57.54445337	109.2744021	10.49860139	14.23454359	19.10958206	27.44826965	21.94559226	26.50618935	14.85399635	17.71336898	25.54614916	22.58730766	38.67996336	30.27887593
gene479	20.68931081	2.658445643	0	69.22750223	74.72613612	70.94907701	26.66233196	16.54103786	23.29483169	444.7244759	208.2962225	552.6271213	2.724265782	4.651824811	13.59370227	124.0763669	76.0575294	77.6091264	14.37676693	18.5955362	23.07224554	6.830456241	22.32661871	14.7620064
gene480	157.1484588	146.3430989	126.5270487	247.4797489	266.259058	235.1220999	267.9086614	329.7643115	364.3095756	226.368575	271.5802775	238.8509485	62.56422075	34.28902801	83.42749851	183.6160324	85.11688173	194.7776432	60.4232942	67.7320368	79.19933232	47.4824113	97.76050244	60.52666146
gene481	33.13061283	0	0	202.4393004	252.7422204	197.0786293	39.68096069	16.84961391	23.79770616	518.9843653	173.5044673	740.2420335	2.022843042	3.644439913	11.40147513	446.9743498	633.0905528	220.5538705	24.83180071	33.84909246	40.02534384	18.78148139	42.57742285	18.78047002
gene482	26.17747192	11.98399163	5.638349216	64.18381852	87.64778483	85.45382844	40.96613589	30.43364113	46.67323655	104.4319139	155.8910732	182.9015022	0.084014176	1.72298323	6.550520187	39.22510228	9.740814479	7.816762922	7.784464098	7.782412731	12.26231839	6.586538508	11.87919936	9.88927834
gene483	9.15934218	0	0	59.82198667	39.38281725	71.09203601	11.39112718	7.249282676	12.65606188	164.1225245	68.64078653	213.918626	0.958775239	1.742096355	3.968178235	89.11348656	58.12459927	29.67611976	13.20750973	17.76824545	21.12609091	16.3825147	32.33298719	21.71151152
gene484	40.23851878	31.3772874	2.050151464	153.4649496	111.9642835	135.2204941	84.24220955	85.33767844	64.78443736	471.6388149	167.7667776	731.6583198	23.06195528	12.94099465	19.2943106	171.4038942	351.7834788	111.5512463	39.6787275	38.02643324	50.0038036	35.65263184	58.84120023	48.6204506
gene485	15.9931458	0	0	110.3922829	92.18995956	110.915827	21.18072372	10.29793728	22.22943392	120.8270778	106.5629185	171.9199216	1.788646794	1.802723781	4.207240635	97.9303975	38.1982619	102.7438912	8.509806839	10.44366352	13.45857015	8.21052168	15.55231495	5.927517042
